Passage,Metadata,Embedding
"JUDGMENT
R.C. OWUSU, JA:
This is an appeal against the Judgment of His Lordship Nana Barfour Adjei (Chairman) sitting with Messrs Eric Wood and George Amissah, Miss Cobbah-Yalley and Florence Dadzie as panel members delivered on 15/11/2001 at the Regional Tribunal Cape Coast.
The appellant herein had been charge on two counts of careless driving contrary to Sec. 18(1) of R.T.O. 55/52 as amended by section 4 of Act 553 of 1998 and Negligently causing Harm contrary to section 72 of the Criminal Code of 1960 (Act 29).
He was arraigned before the Community Tribunal, Elmina in the Central Region, tried and found guilty on both Counts. He was convicted on both counts and sentenced to a fine of �200,000.00 or 4 months I.H.L in default. He paid the fine.
Dissatisfied with the conviction and sentence however, he appealed to the Regional Tribunal, Cape Coast on the grounds that:
i. “The Judgment is not supported by the evidence on record.
ii. The trial Court Erred in holding that the point of impact was in the lane of traffic of PW1.
iii. The trial court failed to appreciate the defence of the Accused.
iv. The trial court failed to adequately evaluate the evidence on record.
v. The trial court failed to consider the fact that the 3rd party by driving into the lane of the Accused at a short distance placed the Accused in extreme peril and that which the Accused did or omitted to do in the agony of the moment cannot fairly be treated as negligence.
vi. The reasons adduced by the trial court for the rejection of the evidence of Dw1 are untenable in law.
vii. The trial court erred palpably in holding that the duty of avoidance of collision was on the Accused and not the third party vehicle which was doing the overtaking.
viii. The court failed to appreciate the burden of proof placed on the prosecution and thereby erroneously shifted that burden onto the accused to prove his innocence.
ix. The trial court failed to consider the issues raised in the address submitted by counsel on behalf of the accused.
x. Additional grounds of appeal will be filed upon receipt of the record of appeal.
His appeal was disallowed by the Regional Tribunal. It is against the decision of the Regional Tribunal that he has appealed to this court on the grounds that:—
1\. “ The tribunal failed to critically evaluate the evidence.
2\. The tribunal Erred in dismissing the Appeal.
3\. The tribunal Erred in holding that the appellant was negligent.
4\. The finding by the tribunal that the Appellant was confused and panicky and this caused the accident is not borne out by the evidence on record.
5\. The Judgment was erroneous and not the result of proper resolution of the facts in issue since the tribunal failed to consider the several facts which were in favour of the appellant and which were suf","{'booksReferredTo': [], 'caseId': {'number': None, 'type': None}, 'casesReferredTo': [], 'combinedCounsel': ['JOHN MERCER FOR THE APPELLANT', 'AGBOLOSOO FOR THE RESPONDENT'], 'combinedParties': ['JOSEPH DONKOR v. THE REPUBLIC'], 'counsel': {'Plaintiff/Appellant': ['JOHN MERCER'], 'Defendant/Respondent': ['AGBOLOSOO']}, 'court': {'location': {'city': 'ACCRA', 'country': 'GHANA'}, 'name': None}, 'editorialNote': None, 'headNotes': None, 'indices': [], 'judgement': {'date': '2002-03-13T00:00:00.000Z', 'year': 2002, 'month': 'March', 'day': 13}, 'judges': [], 'lawReportsCitations': [], 'mediaNeutralCitation': None, 'natureOfProceedings': None, 'partiesOfSuit': {'Plaintiff/Appellant': ['JOSEPH DONKOR'], 'Defendant/Respondent': ['THE REPUBLIC']}, 'presidingJudge': 'OWUSU ANSAH (MS), JA', 'source': 'elibrary.jsg.gov.gh', 'sourceFile': '\\original_source_files\\Cases from 1993 - 2014\\2000\\COURT OF APPEAL\\JOSEPH DONKOR v. THE REPUBLIC.htm', 'statutesReferredTo': [], 'title': {'long': 'JOSEPH DONKOR v. THE REPUBLIC', 'short': 'JOSEPH DONKOR vs THE REPUBLIC'}}","[0.026163339614868164, -0.016899634152650833, 0.027707509696483612, 0.023693596944212914, -0.008922509849071503, 0.01969950459897518, -0.021703680977225304, 0.0163164883852005, -0.02960333041846752, 0.019802642986178398, -0.006637240294367075, -0.019722504541277885, 0.05427807196974754, -0.02835049480199814, 0.026886535808444023, -0.005730873439460993, -0.021757865324616432, -0.017229780554771423, 0.030989093706011772, 0.012607952579855919, 0.0014349279226735234, 0.011536240577697754, 0.022304195910692215, 0.03921699896454811, -0.014470125548541546, 0.048250772058963776, 0.004629007074981928, -0.0411941297352314, -0.021068062633275986, -0.019366728141903877, -0.010230965912342072, 0.01923464611172676, 0.02639920823276043, -0.04164520651102066, 2.174530209231307e-06, -0.027872998267412186, 0.05891481041908264, -0.044605355709791183, -0.0058266459964215755, 0.02673504687845707, -0.05479791387915611, 0.05834610015153885, -0.08398763835430145, 0.02869185246527195, -0.009179215878248215, 0.0033863449934870005, -0.001085443189367652, 0.02089705690741539, -0.003131180303171277, 0.06683219969272614, 0.019667623564600945, -0.012442955747246742, -0.03507377952337265, -0.010492883622646332, 0.03299018740653992, -0.03609712794423103, -0.004233210813254118, 0.01838710717856884, -0.010902948677539825, -0.020052321255207062, 0.004631927702575922, -0.06078338250517845, -0.01855461485683918, -0.01661725901067257, -0.0480438768863678, -0.04938943684101105, 0.04187653213739395, -0.036195751279592514, 0.05104267597198486, 0.03534581884741783, 0.050094082951545715, -0.004470431245863438, -0.02487981878221035, 0.05244727432727814, 0.031704265624284744, -0.004243958741426468, 0.04425860568881035, 0.03377579525113106, 0.0002840717206709087, 0.005935437045991421, -0.012121200561523438, 0.08125950396060944, -0.037794191390275955, 0.02372319996356964, -0.08126906305551529, -0.006741554941982031, -0.011982697993516922, -0.0037289592437446117, 0.03666134551167488, 0.03198539838194847, 0.06155217066407204, -0.029775267466902733, -0.024964621290564537, -0.013660441152751446, 0.008599243126809597, 0.00024145246425177902, 0.051844678819179535, -0.006260205991566181, 0.07934106141328812, -0.1179339736700058, 0.05782253295183182, -0.023338133469223976, -0.0504482239484787, 0.004867446143180132, -0.003460852662101388, -0.007688196841627359, -0.06368516385555267, 0.020390911027789116, 0.022312693297863007, 0.030821749940514565, 0.026123816147446632, -0.01850839890539646, 0.030837630853056908, -0.008381315506994724, -0.06215435639023781, 0.06285962462425232, -0.007552627939730883, 0.00014799190103076398, -0.0031476153526455164, -0.025944063439965248, 0.018382778391242027, 0.010368570685386658, -0.01710064336657524, -0.006369118113070726, -0.040840961039066315, -0.046024907380342484, -0.023722276091575623, 0.03660818561911583, 0.010226302780210972, 0.005180324427783489, 0.027470454573631287, 0.00013421151379588991, -0.023524928838014603, 0.00622393237426877, 0.03290801867842674, 0.09463653713464737, -0.04439292848110199, -0.026528554037213326, -0.058932919055223465, -0.05495668575167656, -0.09444013237953186, -0.020612863823771477, -0.09553096443414688, 0.00030993111431598663, -0.022670097649097443, 0.01822967827320099, -0.013457896187901497, -0.03219755366444588, 0.010776889510452747, 0.017138581722974777, 0.015499678440392017, -0.0010189464082941413, 0.026081861928105354, -0.04354102164506912, 0.031316351145505905, 0.008019690401852131, 0.03613379970192909, -0.034677959978580475, -0.020364752039313316, -0.00570707768201828, -0.029620368033647537, 0.040456317365169525, 0.00023387123655993491, -0.01886587217450142, 0.0027968031354248524, 0.02245407924056053, -0.0010704509913921356, 0.02046564221382141, -0.06478479504585266, 0.021485161036252975, 0.038238734006881714, 0.03595570847392082, -0.006205425597727299, 0.0694652870297432, -0.04159480705857277, -0.02520146407186985, -0.0651610866189003, 0.03630112484097481, -0.019760942086577415, 0.00032155736698769033, -0.003028323408216238, 0.014130824245512486, 0.006856132764369249, -0.04259292036294937, 0.002329982817173004, 0.00932302139699459, 0.017504479736089706, 0.04127148538827896, 0.0029970407485961914, 0.02188587747514248, 0.04776538908481598, 0.011461975052952766, -0.044395748525857925, 0.01752503775060177, -0.013100514188408852, -0.005189572926610708, -0.0032715469133108854, -0.07070523500442505, 0.054247573018074036, -0.032753974199295044, 0.014163902029395103, -0.009503857232630253, 0.047185804694890976, -0.03839222341775894, -0.017311139032244682, 0.08835133910179138, -0.018443122506141663, -0.0042493087239563465, -0.04998365789651871, -0.042905379086732864, -0.0031467294320464134, -0.01081262156367302, -0.0049252500757575035, 0.041540440171957016, -0.0132565563544631, 0.01974773406982422, -0.012022565118968487, 0.05072443187236786, -0.07920946925878525, 0.06339669972658157, 0.032870348542928696, 0.001636033644899726, 0.0032061338424682617, -0.01225854642689228, 0.0917615070939064, -0.005719966720789671, -0.06668181717395782, 0.024773258715867996, 0.03618939593434334, -0.030219320207834244, -0.027529392391443253, -0.003430561628192663, -0.009171970188617706, 0.021317647770047188, 0.04963292181491852, 0.054354820400476456, -0.0009648450650274754, -0.012989173643290997, 0.024444585666060448, -0.07851827889680862, 0.02201840467751026, -0.016468895599246025, 0.018137844279408455, -0.0008733132854104042, -0.010008329525589943, 0.03652818873524666, -8.904183050617576e-05, -0.01048803050071001, -0.018050216138362885, 0.03991948440670967, -0.04883802309632301, 0.04619339480996132, 0.01226450689136982, 0.08458458632230759, -0.04335441440343857, 0.01673678122460842, -0.02950996346771717, 0.0895867571234703, 0.02116350829601288, 0.021764282137155533, -0.01616821251809597, -0.022309042513370514, -0.036535367369651794, -0.028404556214809418, 0.0015665728133171797, -0.017027903348207474, -0.021513260900974274, 0.0356895811855793, -0.034417152404785156, 0.009737127460539341, -0.05224595591425896, -0.045719560235738754, 0.05308544635772705, 0.0011325017549097538, 0.006161887664347887, 0.016732368618249893, 0.03212592005729675, 0.04527715593576431, -0.019283916801214218, -0.027762779965996742, -0.0170328039675951, -0.003088136203587055, 0.021908413618803024, -0.005613905377686024, 0.012402648106217384, 0.019872434437274933, 0.032036613672971725, -0.06606773287057877, -0.011248002760112286, 0.07100129127502441, -0.00853662844747305, -0.021449774503707886, -0.014643182046711445, -0.011899802833795547, 0.0016747276531532407, 0.014534398913383484, -0.004239056725054979, 0.045019738376140594, 0.07152684032917023, 0.02856939472258091, 0.009621401317417622, 0.012132775969803333, -0.007588356267660856, -0.014000206254422665, -0.012436767108738422, 0.013399501331150532, 0.04678816348314285, 0.061052314937114716, -0.030388211831450462, -0.032525546848773956, 0.034669287502765656, 0.016013694927096367, 0.02578859031200409, -0.013293173164129257, -0.009975378401577473, -0.04216417297720909, -0.03545321151614189, -0.07229737937450409, -0.009997906163334846, 0.03162466734647751, 0.04748256877064705, 0.001124754548072815, 0.03152875602245331, 0.03018670529127121, 0.025572411715984344, -0.019933586940169334, 0.05838559940457344, -0.006571406498551369, 0.07023609429597855, -0.037047378718853, -0.011129154823720455, -0.029403502121567726, -0.004853188060224056, 0.03357013687491417, 0.01036155130714178, 0.04942643269896507, 0.03146638721227646, 0.06256382167339325, -0.017190905287861824, 0.06011263281106949, -0.06250765919685364, -0.07500416785478592, 0.03855583444237709, -0.057813651859760284, 0.004643155727535486, -0.012387542985379696, -0.011905708350241184, 0.05394846573472023, 0.015210487879812717, 0.004870656877756119, -0.04595878720283508, -0.01338215358555317, 0.013057750649750233, 0.008474321104586124, 0.006978760007768869, -0.029835212975740433, -0.012800917029380798, 0.0064343842677772045, 0.05477854982018471, -0.028620587661862373, -0.027181610465049744, -0.036906030029058456, -0.05535968765616417, 0.010716445744037628, 0.04522054269909859, 0.02394830249249935, 0.023130755871534348, -0.035603057593107224, -0.02739350125193596, 0.04149247333407402, 0.0504738911986351, 0.03980070725083351, -0.08100694417953491, 0.021455883979797363, -0.04013628512620926, -0.05571996048092842, -0.008557655848562717, -0.006254235282540321, -0.021526847034692764, -0.01111924834549427, 0.002521638758480549, -0.004903822205960751, 0.029738808050751686, 0.0081358402967453, -0.007824480533599854, -0.014782586134970188, -0.01691455766558647, 0.02142667956650257, 0.011625737883150578, 0.04810814559459686, 0.038062553852796555, 0.027261052280664444, -0.019360441714525223, -0.021116873249411583, -0.016000589355826378, 0.035876285284757614, 0.012506493367254734, 0.07269643992185593, 0.04587496072053909, 0.041551992297172546, 0.009402016177773476, 0.057942766696214676, -0.002728261286392808, 0.023142902180552483, -0.028892742469906807, 0.049734871834516525, -0.021824438124895096, -0.05266895890235901, -0.006021406035870314, 0.013264625333249569, -0.014304015785455704, -0.0659259706735611, -0.01317538507282734, 0.003115232102572918, -0.036341480910778046, 0.0011535888770595193, -0.05589108541607857, -0.08115138113498688, 0.01750245876610279, 0.03312366455793381, -0.009209596551954746, -0.012008939869701862, -0.009950544685125351, -0.0827694982290268, 0.010338278487324715, -0.03958931192755699, -0.009794969111680984, 0.006291888654232025, -0.04632161557674408, 0.03255797177553177, 0.07241759449243546, -0.033550333231687546, 0.007764372508972883, -0.032690875232219696, -0.01603524014353752, 0.02064337767660618, -0.019379282370209694, 0.07923071086406708, 0.02248683199286461, 0.03995301574468613, -0.036297716200351715, 0.027856050059199333, 0.07402825355529785, -0.007576683536171913, -0.04400402307510376, -0.018630530685186386, -0.03138008341193199, -0.007001316640526056, -0.004287996795028448, -0.004714541137218475, -0.011230546981096268, -0.004557895939797163, 0.11637941002845764, -0.01645241305232048, 0.028431981801986694, -0.03309117630124092, -0.06439468264579773, 0.03809654340147972, -0.008492647670209408, 0.051490575075149536, -0.0069857495836913586, 0.027721887454390526, -0.01794479601085186, -0.023763252422213554, -0.02639414556324482, -0.02059366926550865, -0.05932436138391495, 0.04817605018615723, 0.020662233233451843, -0.022028641775250435, -0.016804905608296394, 0.0003592530556488782, -0.028569785878062248, -0.0007623787969350815, 0.0340590700507164, -0.0019466629019007087, -0.01159309595823288, 0.01305727194994688, -0.023920388892292976, 0.018095599487423897, -0.02089463174343109, 0.01968489959836006, 0.015547164715826511, -0.0031790388748049736, -0.019296616315841675, -0.029336873441934586, 0.09379039704799652, 0.01599075458943844, -0.016635220497846603, -0.022995738312602043, 0.030881382524967194, -0.008429978042840958, -0.013524774461984634, -0.029149189591407776, -0.015219843946397305, -0.023786511272192, 0.018392398953437805, 0.07418331503868103, 0.10108451545238495, -0.04746071621775627, 0.01414895337074995, 0.017475659027695656, 0.01606719382107258, -0.07351169735193253, -0.021080199629068375, 0.04738365858793259, -0.028283417224884033, 0.016739580780267715, -0.004145761486142874, -0.021499302238225937, -0.0015709599247202277, -0.024397393688559532, 0.022533798590302467, 0.06257376074790955, -0.05164369195699692, 0.06222069635987282, 0.0241010170429945, 0.0020584792364388704, 0.03111880272626877, -0.009857825934886932, 0.041657909750938416, -0.005105477292090654, 0.002268887823447585, -0.0315275564789772, -0.005150159355252981, 0.028491266071796417, -0.015556320548057556, -0.02043800614774227, 0.03135841339826584, -0.009829489514231682, -0.04045477136969566, -0.031723588705062866, 0.006594762671738863, 0.034775182604789734, -0.026140911504626274, -0.05345602706074715, 0.040124423801898956, -0.04212408512830734, -0.008577780798077583, -0.0806499645113945, -0.02300647832453251, -0.0019072291906923056, -0.018495475873351097, 0.02729184925556183, 0.022414015606045723, 0.04147127643227577, -0.014378439635038376, -0.04243884235620499, 0.04417963698506355, 0.020137809216976166, 0.05511956661939621, 0.027341077104210854, 0.05344861373305321, 0.03697378933429718, 0.017605608329176903, -6.4010317951799e-33, -0.019087674096226692, 0.04283686354756355, 0.001986099872738123, 0.004314379300922155, -0.04397071897983551, -0.032918769866228104, -0.03462722897529602, 0.021951960399746895, -0.027881255373358727, -0.03685580566525459, -0.0033592358231544495, 0.013144421391189098, 0.017933491617441177, 0.015640784054994583, 0.06268227845430374, -0.044636476784944534, -0.03630885109305382, 0.07042789459228516, -0.02883806638419628, -0.02101239562034607, 0.0016789616784080863, 0.017254283651709557, 0.02186008170247078, 0.01851358637213707, 0.0911967009305954, 0.00019648141460493207, -0.027280274778604507, -0.03408851474523544, -0.04827183485031128, 0.012102076783776283, 0.0037807347252964973, -0.014914761297404766, -0.005194269586354494, 0.007128055207431316, 0.0008617066196165979, 0.041609734296798706, -0.009402202442288399, -0.02886061742901802, -0.0023101873230189085, 0.0010699054691940546, -0.08818364888429642, -0.016628889366984367, 0.048991456627845764, 0.024249108508229256, -0.030351843684911728, -0.04584497958421707, -0.046590473502874374, -0.027515152469277382, -0.04134365916252136, -0.028213491663336754, -0.07143285870552063, 0.028095584362745285, -0.01715816743671894, -0.020463744178414345, 0.010456325486302376, -0.05575241148471832, 0.007876635529100895, -0.029726963490247726, -0.06034347787499428, -0.039614301174879074, -0.04215000942349434, 0.020223131403326988, -5.060165130998939e-05, -0.026892181485891342, -0.07163148373365402, -0.018547886982560158, 0.009459485299885273, -0.023813454434275627, -0.040976252406835556, -0.011258191429078579, -0.008681689389050007, 0.017428621649742126, -0.06147003173828125, 0.005824720021337271, 0.010455576702952385, -0.09595747292041779, -0.05623728409409523, 0.04238629713654518, -0.008604670874774456, 0.07675439119338989, 0.036107055842876434, -0.03733248636126518, -0.07753264158964157, -0.01856018230319023, -0.025957783684134483, -0.029920773580670357, -0.04942615330219269, 0.03450600057840347, 0.018165692687034607, -0.0019661353435367346, 0.07137392461299896, -0.013806390576064587, -0.019386954605579376, 0.05162143334746361, 0.042058393359184265, -0.08108727633953094, -0.0037067977245897055, 0.04606791213154793, -0.00576592143625021, 0.021611016243696213, -0.002211922314018011, -0.021093137562274933, -0.044471267610788345, 0.027102552354335785, 0.00034756172681227326, -0.015551750548183918, 0.0049772378988564014, 0.012061580084264278, 0.009792694821953773, 0.015774035826325417, 0.016929717734456062, -0.04872889444231987, 0.00834069773554802, 0.03740762546658516, -0.005509501323103905, -0.003391343867406249, 0.01963549666106701, -0.06072555109858513, -0.0032244266476482153, -0.03319062665104866, 0.029585912823677063, -0.032385822385549545, 0.03561960533261299, 0.008179564960300922, -0.007761335000395775, 0.017386779189109802, 0.07836425304412842, 0.010771888308227062, -0.062441155314445496, 0.018332144245505333, 0.03772052749991417, 0.04828746244311333, 2.8471018254094815e-07, -0.01394915021955967, 0.02509158104658127, 0.0072637577541172504, -0.0392424650490284, -0.03232605382800102, 0.005052891094237566, -0.03283429890871048, 0.006767050828784704, 0.0900658592581749, 0.06292998790740967, 0.03633508086204529, -0.027568601071834564, -0.04225624352693558, -0.029930248856544495, 0.0036802710965275764, 0.025412730872631073, 0.02895232103765011, -0.03125619515776634, -0.00697060814127326, -0.007816733792424202, 0.019056884571909904, 0.03854617848992348, -0.019761575385928154, -0.06410273909568787, -0.003850112436339259, 0.03705348074436188, 0.037433989346027374, -0.038096386939287186, 0.007870733737945557, -0.0382876917719841, 0.07320810854434967, -0.020592397078871727, 0.03905707597732544, 0.04546327143907547, 0.0029498827643692493, -0.038363780826330185, -0.034897856414318085, 0.03302378207445145, -0.0010039332555606961, 0.10435347259044647, -0.02990872785449028, -0.09204676747322083, 0.009869145229458809, -0.0020389731507748365, -0.005642054136842489, 0.07950374484062195, -0.028497381135821342, 0.041076984256505966, -0.06764496862888336, -0.0016188548179343343, -0.004514195024967194, 0.04113510996103287, -0.03337530791759491, -0.04835975915193558, -0.027158798649907112, 0.0008797651971690357, -0.018233124166727066, 0.013086625374853611, 0.06253808736801147, 0.055072955787181854, 0.009289514273405075, 0.025411218404769897, -0.01214233785867691, 0.06084466353058815, 0.052328769117593765, -0.05544586852192879, 0.007910771295428276, 2.445112508778083e-34, -0.006751200184226036, -0.07906161993741989, 0.058600228279829025, -0.03879760578274727, -0.03558547794818878, -0.007908377796411514, -0.002939315978437662, -0.05990651622414589, -0.010751908645033836, -0.029473979026079178, -0.0053825462237000465]"
